brand	car_length	car_width	car_height	轴距	前轮距	后轮距
裕路EV2	3643	1669	1496	2340	1420	1410
西玛	4903	1860	1436	2775	1585	1585
西玛	4903	1860	1436	2775	1585	1585
西玛	4903	1860	1439	2775	1585	1585
西耶那	4186	1703	1485	2439	1417	1438
西耶那	4186	1703	1485	2439	1417	1438
西耶那	4186	1703	1485	2439	1417	1438
西耶那	4186	1703	1485	2439	1417	1438
观致 Model Young	4510	1840	1690	2670	1550	1550
观致 Model Young	4510	1840	1690	2670	1550	1550
观致 Model Young	4510	1840	1690	2670	1550	1550
观致 Model Young	4510	1840	1690	2670	1550	1550
观致3	4627	1839	1445	2702	1579	1585
观致3	4627	1839	1445	2702	1579	1585
观致3	4627	1839	1445	2702	1579	1585
观致3	4627	1839	1445	2702	1579	1585
观致3	4450	1839	1445	2702	1579	1585
观致3	4450	1839	1445	2702	1579	1585
观致3	4450	1839	1445	2702	1579	1585
观致3	4463	1854	1504	2705	1588	1577
观致3	4463	1854	1504	2705	1588	1577
观致3	4633	1854	1509	2705	1588	1578
观致3	4633	1854	1509	2705	1588	1578
观致3	4615	1839	1445	2690	1579	1585
观致3	4615	1839	1445	2690	1579	1585
观致3	4615	1839	1445	2690	1579	1585
观致3	4615	1839	1445	2690	1579	1585
观致3	4615	1839	1445	2690	1579	1585
观致3	4615	1839	1445	2690	1579	1585
观致3	4615	1839	1445	2690	1579	1585
观致3	4438	1839	1445	2690	1579	1585
观致3	4438	1839	1445	2690	1579	1585
观致3	4438	1839	1445	2690	1579	1585
观致3	4438	1839	1445	2690	1579	1585
观致3	4438	1839	1445	2690	1579	1585
观致3	4438	1839	1445	2690	1579	1585
观致3	4452	1854	1504	2694	1588	1577
观致3	4452	1854	1504	2694	1588	1577
观致3	4452	1854	1504	2694	1588	1577
观致3	4452	1854	1504	2694	1588	1577
观致3	4452	1854	1504	2694	1588	1577
观致3	4626	1854	1509	2698	1588	1578
观致3	4626	1854	1509	2698	1588	1578
观致5	4600	1869	1676	2710	1619	1607
观致5	4600	1869	1676	2710	1619	1607
观致5	4600	1869	1676	2710	1619	1607
观致5	4600	1869	1676	2710	1619	1607
观致5	4587	1869	1676	2697	1619	1607
观致5	4587	1869	1676	2697	1619	1607
观致5	4587	1869	1676	2697	1619	1607
观致5	4587	1869	1676	2697	1619	1607
观致5	4587	1869	1676	2697	1619	1607
观致5	4587	1869	1676	2697	1619	1607
解放T80	4820	1675	1910	1960	-	-
解放T80	4820	1675	1910	1960	-	-
解放T80	4820	1675	1910	1960	-	-
解放T80	4820	1675	1910	1960	-	-
解放T80	4820	1675	1910	1960	-	-
讴歌CDX	4496	1840	1615	2660	1555	1567
讴歌CDX	4496	1840	1615	2660	1555	1567
讴歌CDX	4496	1840	1615	2660	1555	1567
讴歌CDX	4496	1840	1615	2660	1555	1567
讴歌CDX	4496	1840	1615	2660	1555	1567
讴歌CDX	4496	1840	1615	2660	1555	1567
讴歌CDX	4496	1840	1615	2660	1555	1567
讴歌MDX	4985	1975	1715	2820	1685	1685
讴歌MDX	4985	1975	1715	2820	1685	1685
讴歌MDX	4985	1975	1715	2820	1685	1685
讴歌NSX	4490	1940	1215	2630	1655	1615
讴歌RDX	4690	1870	1680	2685	1605	1610
讴歌RDX	4690	1870	1680	2685	1605	1610
讴歌RDX	4690	1870	1680	2685	1605	1610
讴歌RL	4985	1847	1450	2800	1575	1585
讴歌TLX-L	4981	1854	1447	2900	1594	1602
讴歌TLX-L	4981	1854	1447	2900	1594	1602
讴歌TLX-L	4981	1854	1447	2900	1594	1602
讴歌TLX-L	4981	1854	1447	2900	1594	1602
讴歌TLX-L	4981	1854	1447	2900	1594	1602
讴歌ZDX	4905	1995	1595	2750	1720	1720
豪情	3700	1635	1410	2340	1385	1365
贵士	5109	1970	1852	3000	1720	1720
赛拉图	4500	1735	1470	2610	1495	1485
赛拉图	4500	1735	1470	2610	1495	1485
赛拉图	4500	1735	1470	2610	1495	1485
赛拉图	4500	1735	1470	2610	1495	1485
赛拉图	4500	1735	1470	2610	1495	1485
赛拉图	4500	1735	1470	2610	1495	1485
赛欧	4300	1735	1504	2500	1477	1468
赛欧	4300	1735	1503	2500	1477	1468
赛欧	4300	1735	1503	2500	1477	1468
赛欧	4300	1735	1502	2500	1477	1468
赛欧	4300	1735	1504	2500	1477	1468
赛欧	4300	1735	1504	2500	1477	1468
赛欧	4300	1735	1503	2500	1477	1468
赛欧	4300	1735	1503	2500	1477	1468
赛欧	4300	1735	1502	2500	1477	1468
赛纳	4188	1705	1420	2540	1433	1442
赛纳	4188	1705	1420	2540	1433	1442
赛纳	4188	1705	1420	2540	1433	1442
赛纳	4188	1705	1420	2540	1433	1442
赛豹V	4460	1725	1460	2600	1470	1470
赛豹V	4460	1725	1460	2600	1470	1470
赛豹V	4460	1725	1460	2600	1470	1470
赛豹V	4460	1725	1460	2600	1470	1470
赛马	3945	1695	1645	2440	1470	1470
赛马	3945	1695	1695	2440	1470	1470
赛马	3945	1695	1695	2440	1470	1470
起亚K2	4400	1740	1460	2600	-	-
起亚K2	4400	1740	1460	2600	-	-
起亚K2	4400	1740	1460	2600	-	-
起亚K2	4400	1740	1460	2600	-	-
起亚K2	4400	1740	1460	2600	-	-
起亚K2	4400	1740	1460	2600	-	-
起亚K2	4400	1740	1460	2600	-	-
起亚K3	4600	1780	1445	2700	1555	1568
起亚K3	4600	1780	1445	2700	1555	1568
起亚K3	4600	1780	1445	2700	1555	1568
起亚K3	4600	1780	1445	2700	1555	1568
起亚K3	4600	1780	1445	2700	1555	1568
起亚K3	4600	1780	1445	2700	1555	1568
起亚K3	4600	1780	1445	2700	1555	1568
起亚K3	4600	1780	1445	2700	1555	1568
起亚K3	4600	1780	1445	2700	1555	1568
起亚K3	4600	1780	1445	2700	1555	1568
起亚K3S	4365	1780	1460	2700	1555	1568
起亚K3S	4365	1780	1460	2700	1555	1568
起亚K3S	4365	1780	1460	2700	1555	1568
起亚K3S	4365	1780	1460	2700	1555	1568
起亚K3S	4365	1780	1460	2700	1555	1568
起亚K3S	4365	1780	1460	2700	1555	1568
起亚K4	4720	1815	1465	2770	1579	1589
起亚K4	4720	1815	1465	2770	1579	1589
起亚K4	4720	1815	1465	2770	1567	1577
起亚K4	4720	1815	1465	2770	1567	1577
起亚K4	4720	1815	1465	2770	1567	1577
起亚K4	4720	1815	1465	2770	1567	1577
起亚K4	4720	1815	1465	2770	1567	1577
起亚K4	4720	1815	1465	2770	1567	1577
起亚K5	4855	1860	1475	2805	-	-
起亚K5	4855	1860	1475	2805	-	-
起亚K5	4855	1860	1475	2805	-	-
起亚K5	4855	1860	1475	2805	-	-
起亚K5	4855	1860	1475	2805	-	-
起亚K5	4855	1860	1475	2805	-	-
起亚K5	4855	1860	1475	2805	-	-
起亚K5	4855	1860	1475	2805	-	-
起亚K5	4855	1860	1475	2805	-	-
起亚K5	4855	1860	1475	2805	-	-
起亚K9	5095	1900	1490	3045	-	-
起亚K9	5095	1900	1490	3045	-	-
起亚K9	5095	1900	1490	3045	-	-
起亚K9	5095	1900	1485	3045	-	-
起亚KX3	4270	1780	1630	2590	1557	1570
起亚KX3	4270	1780	1630	2590	1557	1570
起亚KX3	4270	1780	1645	2590	1545	1558
起亚KX3	4270	1780	1645	2590	1545	1558
起亚KX3	4270	1780	1645	2590	1545	1558
起亚KX3	4270	1780	1645	2590	1545	1558
起亚KX3	4270	1780	1645	2590	1545	1558
起亚KX5	4480	1855	1655	2670	1613	1625
起亚KX5	4480	1855	1655	2670	1613	1625
起亚KX5	4480	1855	1655	2670	1613	1625
起亚KX5	4480	1855	1655	2670	1613	1625
起亚KX5	4480	1855	1655	2670	1613	1625
起亚KX5	4480	1855	1655	2670	1613	1625
起亚KX7	4730	1890	1690	2700	1633	1644
起亚KX7	4730	1890	1730	2700	1633	1644
起亚KX7	4730	1890	1730	2700	1633	1644
起亚KX7	4730	1890	1730	2700	1628	1639
起亚KX7	4730	1890	1730	2700	1633	1644
起亚KX7	4730	1890	1730	2700	1628	1639
起亚KX7	4730	1890	1730	2700	1628	1639
起亚KX7	4730	1890	1730	2700	1628	1639
起亚VQ	5130	1985	1815	3020	1685	1685
起亚VQ	5130	1985	1815	3020	1685	1685
超级维特拉	4500	1810	1695	2640	1540	1570
超级维特拉	4500	1810	1695	2640	1540	1570
跨越王	5445	1780	2055	3400	1476	1328
跨越王	5445	1880	2075	3400	1476	1328
跨越王	5445	1780	2055	3400	1476	1328
跨越王	5445	1880	2075	3400	1476	1328
路宝	3658	1563	1547	2335	1360	1355
路宝	3658	1563	1547	2335	1360	1355
路宝	3658	1563	1547	2335	1360	1355
路盛E70	4777	1794	1481	2678	-	-
路盛E70	4777	1794	1481	2678	-	-
路盛E70	4777	1794	1481	2678	-	-
路盛E70	4777	1794	1481	2678	-	-
路盛E80	4777	1794	1481	2678	-	-
路盛E80	4777	1794	1481	2678	-	-
路盛E80	4777	1794	1481	2678	-	-
路盛E80	4777	1794	1481	2678	-	-
轩逸	4631	1760	1503	2700	1540	1540
轩逸	4631	1760	1503	2700	1540	1540
轩逸	4631	1760	1503	2700	1540	1540
轩逸	4631	1760	1503	2700	1540	1540
轩逸	4631	1760	1503	2700	1540	1540
轩逸	4631	1760	1503	2700	1530	1530
轩逸	4631	1760	1503	2700	1540	1540
轩逸	4631	1760	1503	2700	1540	1540
轩逸	4631	1760	1503	2700	1540	1540
轩逸	4631	1760	1503	2700	1540	1540
轩逸	4631	1760	1503	2700	1540	1540
轩逸	4631	1760	1503	2700	1540	1540
轩逸	4631	1760	1503	2700	1540	1540
轩逸	4631	1760	1503	2700	1530	1530
轩逸	4665	1700	1505	2700	1480	1485
轩逸	4665	1700	1505	2700	1480	1485
轩逸	4665	1700	1505	2700	1480	1485
轩逸	4665	1700	1505	2700	1480	1485
轩逸	4665	1700	1505	2700	1480	1485
轩逸	4665	1700	1505	2700	1480	1485
轩逸	4665	1700	1505	2700	1480	1485
轩逸	4665	1700	1505	2700	1480	1485
轩逸	4665	1700	1505	2700	1480	1485
轩逸	4665	1700	1505	2700	1480	1485
轩逸	4665	1700	1505	2700	1480	1485
轩逸	4665	1700	1505	2700	1480	1485
辉昂	5074	1893	1489	3009	-	-
辉昂	5074	1893	1489	3009	-	-
辉昂	5074	1893	1489	3009	-	-
辉昂	5074	1893	1489	3009	-	-
辉昂	5074	1893	1463	3009	-	-
辉昂	5074	1893	1463	3009	-	-
辉昂	5074	1893	1463	3009	-	-
辉昂	5074	1893	1489	3009	-	-
辉昂	5074	1893	1489	3009	-	-
辉昂	5074	1893	1489	3009	-	-
辉昂	5074	1893	1489	3009	-	-
辉昂	5074	1893	1463	3009	-	-
辉昂	5074	1893	1463	3009	-	-
辉昂	5074	1893	1463	3009	-	-
辉腾	5179	1903	1450	3001	-	-
辉腾	5179	1903	1450	3001	-	-
辉腾	5179	1903	1450	3001	-	-
辉腾	5179	1903	1450	3001	-	-
迈凯伦540C	4530	2095	1202	-	-	-
迈凯伦570GT	4530	-	1201	2670	-	-
迈凯伦570S	4530	2095	1202	-	-	-
迈凯伦570S	4530	2095	1201	-	-	-
迈凯伦650S	4509	2093	1199	2670	1656	1583
迈凯伦650S	4512	2093	1203	2670	1656	1583
迈凯伦720S	4543	2059	1196	2670	-	-
迈凯伦P1	4588	2144	1188	2670	1658	1604
迈威	4440	1760	1730	2720	-	-
迈威	4440	1760	1730	2720	-	-
迈威	4440	1760	1730	2720	-	-
迈威	4440	1760	1730	2720	-	-
迈威	4480	1770	1730	2720	-	-
迈威	4480	1770	1730	2720	-	-
迈威	4480	1770	1730	2720	-	-
迈巴赫S级	5466	1899	1497	3365	1634	1632
迈巴赫S级	5466	1899	1500	3365	-	-
迈巴赫S级	5466	1899	1500	3365	-	-
迈特威	4904	1904	1970	3000	-	-
迈特威	4904	1904	1970	3000	-	-
迈特威	4904	1904	1970	3000	-	-
迈特威	4904	1904	1970	3000	-	-
迈特威	4904	1904	1970	3000	-	-
迈特威	4904	1904	1970	3000	-	-
迈腾(进口)	4771	1820	1516	2712	-	-
迈腾	4866	1832	1464	2871	-	-
迈腾	4866	1832	1464	2871	-	-
迈腾	4866	1832	1464	2871	-	-
迈腾	4866	1832	1464	2871	-	-
迈腾	4866	1832	1464	2871	-	-
迈腾	4866	1832	1464	2871	-	-
迈腾	4866	1832	1464	2871	-	-
迈腾	4866	1832	1464	2871	-	-
迈腾	4866	1832	1464	2871	-	-
迈腾	4866	1832	1464	2871	-	-
迈腾	4866	1832	1464	2871	-	-
迈腾	4866	1832	1464	2871	-	-
迈腾	4866	1832	1464	2871	-	-
迈腾	4866	1832	1464	2871	-	-
迈腾	4866	1832	1464	2871	-	-
迈腾	4866	1832	1464	2871	-	-
迈腾	4866	1832	1464	2871	-	-
迈腾	4866	1832	1464	2871	-	-
迈腾	4866	1832	1464	2871	-	-
迈锐宝	4855	1854	1476	2737	1585	1587
迈锐宝	4855	1854	1476	2737	1585	1587
迈锐宝	4855	1854	1476	2737	1585	1587
迈锐宝	4855	1854	1476	2737	1585	1587
迈锐宝	4855	1854	1476	2737	1585	1587
迈锐宝	4855	1854	1476	2737	1585	1587
迈锐宝XL	4923	1854	1470	2829	1606	1609
迈锐宝XL	4923	1854	1470	2829	1596	1599
迈锐宝XL	4923	1854	1477	2829	1596	1599
迈锐宝XL	4923	1854	1477	2829	1596	1599
迈锐宝XL	4923	1854	1477	2829	1589	1591
迈锐宝XL	4923	1854	1477	2829	1589	1591
迈锐宝XL	4923	1854	1470	2829	1596	1599
迈锐宝XL	4923	1854	1470	2829	1596	1599
迈锐宝XL	4923	1854	1470	2829	1606	1609
迈锐宝XL	4923	1854	1470	2829	1596	1599
迈锐宝XL	4923	1854	1477	2829	1596	1599
迈锐宝XL	4923	1854	1477	2829	1589	1591
迈锐宝XL	4923	1854	1477	2829	1596	1599
迈锐宝XL	4923	1854	1477	2829	1589	1591
迈锐宝XL	4923	1854	1470	2829	1596	1599
迈锐宝XL	4923	1854	1470	2829	1596	1599
远景	4599	1747	1482	2615	-	-
远景	4599	1747	1482	2615	-	-
远景	4599	1747	1482	2615	-	-
远景	4599	1747	1482	2615	-	-
远景	4590	1734	1470	2600	-	-
远景	4590	1734	1470	2600	-	-
远景	4590	1734	1470	2600	-	-
远景	4590	1734	1470	2600	-	-
远景	4590	1734	1470	2600	-	-
远景SUV	4500	1834	1707	2661	1560	1560
远景SUV	4500	1834	1707	2661	1560	1560
远景SUV	4500	1834	1707	2661	1560	1560
远景SUV	4500	1834	1707	2661	1560	1560
远景SUV	4500	1834	1707	2661	1560	1560
远景SUV	4500	1834	1707	2661	1560	1560
远景X1	3778	1663	1519	2353	-	-
远景X1	3778	1663	1519	2353	-	-
远景X1	3778	1663	1519	2353	-	-
远景X1	3778	1663	1519	2353	-	-
远景X3	4005	1760	1575	2480	-	-
远景X3	4005	1760	1575	2480	-	-
远景X3	4005	1760	1575	2480	-	-
远景X3	4005	1760	1575	2480	-	-
远景X3	4005	1760	1575	2480	-	-
远舰	4728	1820	1420	2700	1540	1520
远舰	4728	1820	1420	2700	1540	1520
远舰	4728	1820	1420	2700	1540	1520
远舰	4728	1820	1420	2700	1540	1520
远舰	4728	1820	1420	2700	1540	1520
远舰	4728	1820	1420	2700	1540	1520
迷迪	4338	1725	1831	2695	1420	1440
迷迪	4338	1725	1831	2695	1420	1440
迷迪	4338	1725	1831	2695	1420	1440
迷迪	4338	1725	1831	2695	1420	1440
迷迪	4338	1725	1831	2695	1420	1440
迷迪	4338	1725	1831	2695	1420	1440
迷迪	4338	1725	1831	2695	1420	1440
迷迪	4338	1725	1831	2695	1420	1440
迷迪	4338	1725	1831	2695	1420	1440
迷迪	4338	1725	1831	2695	1420	1440
迷迪	4338	1725	1831	2695	1420	1440
迷迪	4338	1725	1831	2695	1420	1440
迷迪	4338	1725	1831	2695	1420	1440
迷迪	4338	1725	1831	2695	1420	1440
迷迪	4338	1725	1831	2695	1420	1440
迷迪	4338	1725	1831	2695	1420	1440
迷迪	4338	1725	1831	2695	1420	1440
迷迪	4338	1725	1831	2695	1420	1440
迷迪	4338	1725	1831	2695	1420	1440
迷迪	4338	1725	1831	2695	1420	1440
迷迪	4338	1725	1831	2695	1420	1440
迷迪	4338	1725	1831	2695	1420	1440
逍客	4384	1837	1594	2646	1585	1581
逍客	4384	1837	1594	2646	1585	1581
逍客	4384	1837	1594	2646	1585	1581
逍客	4384	1837	1612	2646	1585	1581
逍客	4384	1837	1612	2646	1585	1581
逍客	4384	1837	1612	2646	1585	1581
逍遥	4439	1835	1550	2700	1560	1560
逍遥	4439	1835	1580	2700	1560	1560
逍遥	4439	1835	1580	2700	1560	1560
逍遥	4439	1835	1580	2700	1560	1560
逍遥	4439	1835	1580	2700	1560	1560
逍遥	4439	1835	1580	2700	1560	1560
逍遥	4439	1835	1580	2700	1560	1560
逍遥	4439	1835	1580	2700	1560	1560
逍遥	4439	1835	1580	2700	1560	1560
途乐	5165	1995	1955	3075	1695	1695
途乐	5165	1995	1955	3075	1695	1695
途乐	5165	1995	1955	3075	1705	1705
途乐	5164	1999	1955	3074	1695	1695
途凌	4440	1795	1635	2600	1555	1555
途凌	4440	1795	1635	2600	1555	1555
途凌	4440	1795	1635	2600	1555	1555
途凌	4440	1795	1635	2600	1555	1555
途凌	4440	1795	1635	2600	1555	1555
途凌	4440	1795	1635	2600	1555	1555
途凌	4440	1795	1635	2600	1555	1555
途凌	4440	1795	1635	2600	1555	1555
途凌	4440	1795	1635	2600	1555	1555
途凌	4440	1795	1635	2600	1555	1555
途凌	4440	1795	1635	2600	1555	1555
途凌	4440	1795	1635	2600	1555	1555
途凌	4440	1795	1635	2600	1555	1555
途凌	4440	1795	1635	2600	1555	1555
途凌	4440	1795	1635	2600	1555	1555
途凌	4440	1795	1635	2600	1555	1555
途安	4527	1829	1659	2791	-	-
途安	4527	1829	1659	2791	-	-
途安	4527	1829	1659	2791	-	-
途安	4527	1829	1659	2791	-	-
途安	4527	1829	1659	2791	-	-
途安	4527	1829	1659	2791	-	-
途安	4527	1829	1659	2791	-	-
途昂	5039	1989	1773	2980	-	-
途昂	5039	1989	1773	2980	-	-
途昂	5039	1989	1773	2980	-	-
途昂	5039	1989	1773	2980	-	-
途昂	5039	1989	1773	2980	-	-
途昂	5039	1989	1773	2980	-	-
途昂	5039	1989	1773	2980	-	-
途昂	5039	1989	1773	2980	-	-
途昂	5039	1989	1773	2980	-	-
途睿欧	4976	2032	1990	2933	1736	1720
途睿欧	4976	2032	1990	2933	1736	1720
途睿欧	4976	2032	1990	2933	1736	1720
途睿欧	4976	2032	1990	2933	1736	1720
途睿欧	4976	2032	1990	2933	1736	1720
途胜	4475	1850	1655	2670	-	-
途胜	4475	1850	1660	2670	-	-
途胜	4475	1850	1660	2670	-	-
途胜	4475	1850	1660	2670	-	-
途胜	4475	1850	1660	2670	-	-
途胜	4475	1850	1660	2670	-	-
途观	4506	1809	1685	2684	-	-
途观	4506	1809	1685	2684	-	-
途观	4506	1809	1685	2684	-	-
途观	4506	1809	1685	2684	-	-
途观L	4712	1839	1673	2791	-	-
途观L	4712	1839	1673	2791	-	-
途观L	4712	1839	1673	2791	-	-
途观L	4712	1839	1673	2791	-	-
途观L	4712	1839	1673	2791	-	-
途观L	4712	1839	1673	2791	-	-
途观L	4712	1839	1673	2791	-	-
途观L	4712	1839	1673	2791	-	-
途观L	4712	1839	1673	2791	-	-
途观L	4712	1839	1673	2791	-	-
途观L	4712	1839	1673	2791	-	-
途观L	4712	1839	1673	2791	-	-
途观L	4712	1839	1673	2791	-	-
途观L	4712	1839	1673	2791	-	-
途锐	4801	1940	1709	2893	-	-
途锐	4801	1940	1709	2893	-	-
途锐	4801	1965	1709	2893	-	-
途锐	4801	1965	1709	2893	-	-
途锐	4801	1940	1709	2893	-	-
途锐	4801	1940	1709	2893	-	-
途锐	4801	1965	1709	2893	-	-
速尊	4838	1817	1510	2761	-	-
速尊	4838	1817	1510	2761	-	-
速派	4861	1865	1489	2841	-	-
速派	4861	1865	1489	2841	-	-
速派	4861	1865	1489	2841	-	-
速派	4861	1865	1489	2841	-	-
速派	4861	1865	1489	2841	-	-
速派	4861	1865	1489	2841	-	-
速派	4861	1865	1489	2841	-	-
速腾	4655	1780	1453	2651	-	-
速腾	4655	1780	1453	2651	-	-
速腾	4655	1780	1453	2651	-	-
速腾	4655	1780	1453	2651	-	-
速腾	4655	1780	1453	2651	-	-
速腾	4655	1780	1453	2651	-	-
速腾	4655	1780	1453	2651	-	-
速腾	4655	1780	1453	2651	-	-
速腾	4655	1780	1453	2651	-	-
速腾	4664	1785	1480	2651	-	-
速腾	4655	1780	1453	2651	-	-
速腾	4655	1780	1453	2651	-	-
速腾	4655	1780	1453	2651	-	-
速腾	4655	1780	1453	2651	-	-
速腾	4655	1780	1453	2651	-	-
速腾	4655	1780	1453	2651	-	-
速腾	4655	1780	1453	2651	-	-
速腾	4655	1780	1453	2651	-	-
速腾	4655	1780	1453	2651	-	-
速腾	4655	1780	1453	2651	-	-
速腾	4655	1780	1453	2651	-	-
速腾	4664	1785	1480	2651	-	-
速迈	4540	1780	1420	2700	-	-
速迈	4540	1780	1420	2700	-	-
速迈	4540	1780	1420	2700	-	-
速迈	4540	1780	1420	2700	-	-
速迈	4555	1780	1420	2700	-	-
速迈	4555	1780	1420	2700	-	-
速迈	4540	1780	1420	2700	-	-
速迈	4540	1780	1420	2700	-	-
速迈	4555	1780	1420	2700	-	-
速迈	4555	1780	1420	2700	-	-
速迈	4555	1780	1420	2700	-	-
速迈	4555	1780	1420	2700	-	-
速锐	4680	1765	1490	2660	1525	1520
速锐	4680	1765	1490	2660	1525	1520
速锐	4680	1765	1490	2660	1525	1520
速锐	4680	1765	1490	2660	1525	1520
速锐	4680	1765	1490	2660	1525	1520
速锐	4680	1765	1490	2660	1525	1520
速锐	4680	1765	1490	2660	1525	1520
逸动	4620	1820	1510	2660	1550	1569
逸动	4620	1820	1510	2660	1550	1569
逸动	4620	1820	1510	2660	1550	1569
逸动	4620	1820	1510	2660	1550	1569
逸动	4620	1820	1510	2660	1550	1569
逸动	4620	1820	1510	2660	1550	1569
逸动	4620	1820	1510	2660	1550	1569
逸动	4620	1820	1510	2660	1550	1569
逸动	4620	1820	1510	2660	1550	1569
逸动	4425	1815	1505	2660	1550	1569
逸动	4425	1815	1505	2660	1550	1569
逸动	4425	1815	1505	2660	1550	1569
逸动	4425	1815	1505	2660	1550	1569
逸动	4425	1815	1505	2660	1550	1569
逸动	4425	1815	1505	2660	1550	1569
逸动	4425	1815	1485	2660	1550	1569
逸动	4425	1815	1505	2660	1550	1569
逸动	4425	1815	1505	2660	1550	1569
逸动	4620	1820	1490	2660	-	-
逸动	4620	1820	1490	2660	-	-
逸动	4425	1815	1510	2660	1550	1569
逸动	4425	1815	1510	2660	1550	1569
逸动新能源	4620	1820	1525	2660	1550	1569
逸动新能源	4620	1820	1525	2660	1550	1569
逸动新能源	4620	1820	1540	2660	1550	1569
逸动新能源	4620	1820	1540	2660	1550	1569
逸动新能源	4620	1820	1540	2660	1550	1569
逸致	4485	1802	1680	2780	1530	1540
道达V8	4900	1850	1890	2950	1580	1580
道达V8	4900	1850	1890	2950	1580	1580
道达V8	4900	1850	1890	2950	1580	1580
酷威	4910	1878	1751	2890	1571	1582
酷威	4910	1878	1751	2890	1571	1582
酷威	4910	1878	1751	2890	1571	1582
酷威	4910	1878	1751	2890	1571	1582
酷威	4910	1878	1751	2890	1571	1582
酷威	4910	1878	1751	2890	1571	1582
酷搏	4415	1800	1535	2635	1520	1520
酷搏	4415	1800	1535	2635	1520	1520
酷搏	4415	1800	1535	2635	1520	1520
酷派	4395	1760	1330	2530	1490	1490
酷派	4395	1760	1330	2530	1490	1490
酷熊	3968	1695	1634	2499	1455	1430
酷熊	3968	1695	1634	2499	1455	1430
酷熊	3968	1695	1634	2499	1455	1430
野马EC30	4580	1730	1825	2800	1475	1485
野马F12	4163	1720	1630	2515	1470	1470
野马F12	4163	1720	1630	2515	1470	1470
野马F16	4163	1720	1630	2515	1470	1470
野马F16	4163	1720	1630	2515	1470	1470
野马F16	4163	1720	1630	2515	1470	1470
野马F16	4163	1720	1630	2515	1470	1470
野马F16	4163	1720	1630	2515	1470	1470
野马F99	4510	1720	1630	2515	1470	1470
野马F99	4163	1720	1630	2515	1470	1470
野马T80	4650	1835	1715	2665	1560	1560
野马T80	4650	1835	1715	2665	1560	1560
野马T80	4650	1835	1715	2665	1560	1560
野马T80	4650	1835	1715	2665	1560	1560
野马T80	4650	1835	1715	2665	1560	1560
野马T80	4650	1835	1715	2665	1560	1560
野马U能E350	4555	1835	1715	2665	1560	1560
金刚	4385	1692	1445	2502	-	-
金刚	4342	1692	1435	2502	1450	1445
金刚	4342	1692	1435	2502	1450	1445
金刚	4342	1692	1435	2502	1450	1445
金刚	4342	1692	1435	2502	1450	1445
金刚财富	4342	1692	1435	2502	1450	1445
金刚财富	4342	1692	1435	2502	1450	1445
金刚财富	4342	1692	1435	2502	1450	1445
金旅大海狮新能源	6070	1880	2285	3720	-	-
金旅海狮	4980	1700	1970	2590	1450	1430
金旅海狮	4980	1700	1970	2590	1450	1430
金旅海狮	4980	1700	1970	2590	1450	1430
金旅海狮	4980	1700	1970	2590	1450	1430
金旅海狮	4980	1700	1970	2590	1450	1430
金旅海狮	4980	1700	1970	2590	1450	1430
金旅海狮	5330	1700	2240	2890	1450	1430
金杯F50	4745	1810	1845	2860	-	-
金杯F50	4745	1810	1845	2860	-	-
金杯F50	4745	1810	1845	2860	-	-
金杯F50	4745	1810	1845	2860	-	-
金杯F50	4745	1810	1845	2860	-	-
金杯S50	4580	1885	1830	2720	-	-
金杯S50	4580	1885	1830	2720	-	-
金杯S50	4580	1885	1830	2720	-	-
金杯S50	4580	1885	1830	2720	-	-
金杯S50	4580	1885	1830	2720	-	-
金杯S50	4580	1885	1830	2720	-	-
金杯S50	4580	1885	1830	2720	-	-
金杯S70	4745	1856	1710	2725	1566	1566
金杯S70	4745	1856	1710	2725	1566	1566
金杯S70	4745	1856	1710	2725	1566	1566
金杯S70	4745	1856	1710	2725	1566	1566
金杯S70	4745	1856	1710	2725	1566	1566
金杯S70	4745	1856	1710	2725	1566	1566
金杯S70	4745	1856	1710	2725	1566	1566
金杯S70	4745	1856	1710	2725	1566	1566
金杯S70	4745	1856	1710	2725	1566	1566
金杯T52	5588	1880	2120	3400	1460	1420
金杯T52	5588	1880	2120	3400	1460	1368
金杯T52	5588	1880	2120	3400	1460	1420
金杯T52	5588	1880	2120	3400	1460	1368
金杯快运	5235	1800	1980	3430	-	-
金杯快运	5235	1800	1980	3430	-	-
金杯快运	5235	1800	1980	3430	-	-
金牛座	4996	1878	1503	2949	1608	1618
金牛座	4996	1878	1503	2949	1608	1618
金牛座	4996	1878	1503	2949	1608	1618
金牛座	4996	1878	1503	2949	1608	1618
金牛座	4996	1878	1503	2949	1608	1618
金牛座	4996	1878	1503	2949	1608	1618
金牛座	4996	1878	1503	2949	1608	1618
金牛座	4996	1878	1503	2949	1608	1618
金牛座	4996	1878	1503	2949	1608	1618
金牛座	4996	1878	1503	2949	1608	1618
金牛座	4996	1878	1503	2949	1608	1618
金牛星	4110	1690	1930	2605	1425	1435
金牛星	4110	1690	1930	2605	1425	1435
金牛星	4110	1690	1930	2605	1425	1435
金牛星	4110	1690	1930	2605	1425	1435
金牛星	4110	1690	1930	2605	1425	1435
金牛星	4110	1690	1930	2605	1425	1435
金牛星	4110	1690	1930	2605	1425	1435
金鹰	3999	1692	1465	2502	-	-
金鹰	3999	1692	1465	2502	-	-
铂锐	4842	1808	1498	2765	1570	1570
铂锐	4842	1808	1498	2765	1570	1570
铂锐	4842	1808	1498	2765	1570	1570
